Date,Close,High,Low,Open,Volume
2021-03-15,176.6912841796875,181.20673410004628,174.92436834222949,177.67290242513022,3664656
2021-03-16,178.36004638671875,179.24351186486496,176.8876189014487,178.85085554847544,1176829
2021-03-17,181.79571533203125,183.56263135679558,178.75270743556075,180.22513495981312,1567500
2021-03-18,183.7589569091797,185.0350637930693,183.36631555027876,184.3479339258388,553972
2021-03-19,188.7652130126953,194.36043465092408,186.90012914774744,186.90012914774744,903852
2021-03-22,191.6118927001953,195.04755681359438,191.41557203223388,192.78983168627076,229264
2021-03-23,193.96778869628906,195.93102536334337,189.74682686646088,194.85123920514067,407357
2021-03-24,192.39720153808594,194.5567589678519,188.5688958661512,191.41558316289164,318994
2021-03-25,187.88172912597656,190.1394541214799,186.50746955217764,188.8633473867775,413632
2021-03-26,179.24351501464844,181.59939304115676,177.67291967810473,178.8508586913589,376800
2021-03-29,177.4766082763672,179.14535654717238,176.98579908034753,179.14535654717238,186800
2021-03-30,181.01040649414062,181.501215638624,177.77107812319557,178.65452859194306,26200
2021-03-31,181.8938751220703,184.24975306546636,181.01040965956676,181.01040965956676,31400
2021-04-01,178.65452575683594,180.12695316691975,177.08393052809075,179.73431184888653,42801
2021-04-07,184.83872985839844,186.80196646873023,181.79570712106153,181.79570712106153,52450
2021-04-08,181.50123596191406,184.44609115855934,179.63616699536195,184.44609115855934,22200
2021-04-09,180.8140869140625,182.1883615138239,180.22512492414177,181.10857539817613,49200
2021-04-12,178.16372680664062,179.34166580639504,177.18210847712746,178.45821530115597,10600
2021-04-13,176.49496459960938,178.0655448148857,176.20047612852449,177.18209437993687,54000
2021-04-14,180.61778259277344,180.61778259277344,178.16373663363248,178.65454582546067,7200
2021-04-15,180.61778259277344,180.61778259277344,178.75271365514945,178.75271365514945,35500
2021-04-16,179.14532470703125,182.58098846853596,177.1820882718857,182.58098846853596,20200
2021-04-19,177.4766082763672,181.59940252727066,176.78947839760127,181.59940252727066,35000
2021-04-20,178.65452575683594,179.14533489353056,177.2802661654135,177.96739596112474,84000
2021-04-21,171.2924041748047,175.51336612720922,170.70342716626172,175.51336612720922,169900
2021-04-22,171.19424438476562,171.6850535888255,170.80160301284099,171.29241221690089,3600
2021-04-23,176.2004852294922,176.2004852294922,173.74643947420677,173.74643947420677,13000
2021-04-26,178.45822143554688,178.45822143554688,176.88762606301475,177.6729237492808,18600
