Date,Close,High,Low,Open,Volume
2020-01-02,146.20584106445312,146.21552533026406,144.05803034367247,144.42567814208007,845100
2020-01-03,147.62806701660156,147.76351389892233,145.12229231236608,145.12229231236608,876900
2020-01-06,147.96664428710938,148.053714091629,145.78981059852913,146.90240857876418,656200
2020-01-07,149.2050323486328,149.8919361042007,148.102103776051,148.2569043945957,1514700
2020-01-08,150.578857421875,151.1496681054464,148.95349518473608,149.45657506046015,773100
2020-01-09,152.03005981445312,152.8234018217936,151.55598851036444,151.57534227611853,758800
2020-01-10,152.20423889160156,152.6879797758043,151.30447317043235,152.0010612246923,844700
2020-01-13,152.88143920898438,152.99753227136682,151.7785108285604,152.22354407609103,549500
2020-01-14,151.77857971191406,152.79442399398613,151.44962461487557,152.52353021708643,617600
2020-01-15,153.49095153808594,153.9650228415725,152.0977904201172,152.2235529908643,824100
2020-01-16,155.33888244628906,155.658153226189,153.8005898579905,154.11986063789044,628000
2020-01-17,155.3291778564453,156.3353522509681,154.86479080994235,155.62909479819928,549300
2020-01-21,156.05482482910156,156.96426012703836,154.08115359472782,154.46815519097825,648400
2020-01-22,158.2703094482422,158.71535747429417,157.14802726306544,157.14802726306544,790700
2020-01-23,159.73123168945312,159.91504080854924,156.9061721854013,157.8252915938765,708100
2020-01-24,159.92474365234375,160.5536009139997,158.79279172380262,160.0214829742751,486000
2020-01-27,158.61862182617188,159.54741075408847,156.55789584291185,157.99943412842723,640200
2020-01-28,159.4506378173828,160.11820247369963,158.55088702850185,158.8120964276365,758900
2020-01-29,158.84112548828125,159.99243097956634,158.59925508297255,159.6344675037408,529300
2020-01-30,159.35394287109375,159.4506821990562,157.68018863246627,157.94141286690783,476000
2020-01-31,157.18675231933594,159.3829399026329,156.73203474123923,159.07333867388658,621000
2020-02-03,159.84732055664062,160.6116245701564,157.7285333657141,157.7285333657141,649600
2020-02-04,162.66270446777344,163.22384563053836,160.9696114769238,161.3759520232158,931700
2020-02-05,163.07870483398438,164.37512670412306,162.13057694893055,163.988139948517,1132400
2020-02-06,163.45602416992188,164.35578979393614,162.8078132265948,164.03651907332454,446700
2020-02-07,163.6205291748047,163.9785075053711,162.36281455354452,163.3206121570395,476300
2020-02-10,164.41383361816406,164.58797322875157,162.7110564696726,163.3012208654387,479100
2020-02-11,162.43051147460938,165.11044007308683,162.12092498914558,164.6363686979641,539500
2020-02-12,163.77529907226562,164.00749999207528,162.00480581053935,162.45952338520888,515800
2020-02-13,165.1200714111328,166.0004831488956,163.55275605222073,163.55275605222073,513700
2020-02-14,165.80703735351562,166.0972700864904,164.87824832019376,164.87824832019376,533600
2020-02-18,165.98114013671875,166.145610236417,164.3557781425728,165.24585943878571,1120200
2020-02-19,164.22036743164062,165.18784923980078,157.6995347301049,160.09888548081383,1196600
2020-02-20,163.88174438476562,164.66540229448904,161.6468637495985,163.37864970641687,761300
2020-02-21,163.20449829101562,164.62669764035385,162.06286215281082,163.20449829101562,912000
2020-02-24,162.13058471679688,163.64952330605325,160.20529082330714,160.85350178943304,1096600
2020-02-25,157.52537536621094,163.42700479945734,157.25446691225503,162.62399322772106,983700
2020-02-26,158.21226501464844,160.56325298139336,157.32218371332945,158.9475457167995,903300
2020-02-27,150.72393798828125,157.61241637991705,150.72393798828125,156.7029813982547,1053500
2020-02-28,150.06610107421875,150.40472560584203,143.87422352173996,147.51194973849618,2168900
2020-03-02,157.8253173828125,157.97043375386355,149.330828003261,149.88228497585627,1516200
2020-03-03,155.18406677246094,161.0083110401445,154.31333910262714,157.98008843905154,1231900
2020-03-04,163.67857360839844,164.3364689482225,156.0644961119244,156.9449081455029,987800
2020-03-05,159.60543823242188,161.27917724067157,157.65112129751338,158.5508868479673,1062900
2020-03-06,158.05747985839844,159.11204612599266,152.75568430096874,153.99405969011144,1214500
2020-03-09,143.1099090576172,151.56570547982383,140.42998028241308,145.7317912856315,2051200
2020-03-10,151.6431121826172,151.6624511907608,142.2875643598054,146.1574918031659,1486800
2020-03-11,146.7476348876953,150.13382124653037,143.73878060951307,147.22170629246858,1392000
2020-03-12,135.19467163085938,144.4699736872429,127.93530684998069,137.8696772682557,1788400
2020-03-13,141.12625122070312,143.43296892958568,129.48607887796297,140.81609783947343,1761700
2020-03-16,126.0550537109375,138.0635272451385,124.74663320012968,128.45868280909272,1402700
2020-03-17,140.2539825439453,144.0338847656387,126.81106841981695,127.88688901967252,1620800
2020-03-18,130.94955444335938,133.1884201801413,120.13320109765807,128.90452714299252,1720800
2020-03-19,132.27740478515625,140.51566662477728,127.73182029800724,131.1337472990479,1124600
2020-03-20,120.42398834228516,133.36290970549805,119.73585215337918,133.16905644442886,1509200
2020-03-23,117.44852447509766,121.88749506261995,113.01924802966901,121.85842003080283,1398700
2020-03-24,133.05276489257812,133.80874533489393,121.50951084170958,122.95362751727346,1300500
2020-03-25,130.1644744873047,134.62281683536472,124.05846876975873,130.46492622512892,1662900
2020-03-26,137.72430419921875,139.06179964332392,131.36629461437855,131.36629461437855,1248100
2020-03-27,133.5276641845703,139.0521416089359,132.76198230594707,134.81671138174335,1234300
2020-03-30,142.34742736816406,143.37478442201268,133.84749262555604,134.5356213138093,793900
2020-03-31,135.08807373046875,142.02758447413862,134.16731526747267,140.45747389753458,1422200
2020-04-01,136.44496154785156,138.10231204041662,129.38913570524156,130.08696593485575,1343500
2020-04-02,138.58688354492188,139.885617087797,130.3098493172093,132.81040459778907,1044400
2020-04-03,137.2881622314453,138.87766108048913,133.91532609594742,137.3172372576106,815700
2020-04-06,143.19065856933594,144.22770244923433,140.4187257435727,141.6980713921954,1244000
2020-04-07,142.63818359375,148.182048473999,142.05666830306942,146.8445381642624,967200
2020-04-08,144.12110900878906,146.25336191062993,142.63822316225398,143.28759021755974,883800
2020-04-09,143.6946563720703,147.9397887062329,142.6963741237333,145.03216706122913,1076800
2020-04-13,139.72085571289062,143.44260627223431,138.07320711214263,141.64956777826254,704600
2020-04-14,145.67181396484375,146.20488076862932,142.28927623620908,143.32633481711235,1070200
2020-04-15,142.59942626953125,144.053236724949,141.5429794323449,143.01617816806714,722300
2020-04-16,144.5185089111328,145.32295278831435,141.6981119662428,143.74314007140947,912400
2020-04-17,149.05433654785156,149.2869515495627,146.73793243233138,148.7538847470528,957800
2020-04-20,144.7220001220703,146.93179095672562,143.91755651636916,146.9220894215599,722100
2020-04-21,140.73855590820312,143.60740036538428,140.0988757346292,142.44435491547503,810300
2020-04-22,146.5441131591797,148.1239254926327,142.37651959753882,144.03387027503712,710200
2020-04-23,143.15185546875,147.4357481710276,142.20203685231613,146.8251578834962,1082800
2020-04-24,143.96600341796875,144.5572202883349,142.11482925996935,144.5572202883349,975900
2020-04-27,147.1256103515625,147.72651389699985,144.586278217547,146.4180934555872,797700
2020-04-28,147.1159210205078,155.06343008945393,146.82517075758165,154.39467490687397,672600
2020-04-29,148.3565216064453,150.0526338452157,146.941472888687,149.3063403192577,856600
2020-04-30,148.12388610839844,148.56971298196055,145.836557328478,147.4842060318027,1483100
2020-05-01,148.72479248046875,149.78122442821217,145.235656592808,145.235656592808,1036100
2020-05-04,149.70372009277344,150.6923005871619,146.71856075081126,147.6102294183181,779400
2020-05-05,152.64041137695312,154.24928371123457,149.9169273623536,150.13985561398712,965000
2020-05-06,150.40155029296875,156.75956127533493,149.7424965653465,155.07313560165335,880500
2020-05-07,153.39645385742188,155.3154802999465,151.36111247458038,151.36111247458038,956700
2020-05-08,154.65638732910156,156.6820266617643,153.32856351744118,155.17975266708507,636800
2020-05-11,155.76129150390625,156.52695866454886,152.98935839358376,153.32857203126477,673300
2020-05-12,151.77786254882812,156.3331337045564,151.75847426276408,155.24761151890678,808100
2020-05-13,149.67457580566406,152.1654439939277,148.0463157329456,151.60330236246446,847600
2020-05-14,149.1609649658203,151.57429593957175,146.52472050267122,150.24648696112828,757200
2020-05-15,149.80064392089844,150.66323763055476,146.87363439835357,148.1723831251578,824400
2020-05-18,153.44483947753906,154.8307982094633,152.05886595669156,153.26068780514672,1145700
2020-05-19,153.19287109375,156.04234231972987,152.6888792633707,153.54178623956236,668500
2020-05-20,154.62725830078125,156.08106861300303,153.94881644619574,153.94881644619574,636100
2020-05-21,152.0104522705078,154.45285853246114,151.70031365966426,152.65981931373557,553100
2020-05-22,152.43685913085938,153.4932910961555,150.94428702097457,151.01212381332573,625700
2020-05-26,155.51895141601562,156.29430513346853,152.32056557028778,153.63868759445157,1149400
2020-05-27,158.4265899658203,159.31825867189065,153.82285650547044,157.3701430479669,2028500
2020-05-28,163.1563262939453,164.7070636325248,158.9693591420644,159.91917799775752,1303500
2020-05-29,167.36264038085938,167.99263373916665,163.563351107813,163.92196771725438,2021900
2020-06-01,164.164306640625,168.34158695962637,164.0383049826278,166.18025922394537,940700
2020-06-02,165.69561767578125,166.9749630900252,164.21271751704663,164.80393431597886,1605200
2020-06-03,165.50180053710938,168.41912339884837,165.04627201296262,166.9943877661216,1034800
2020-06-04,159.3957977294922,165.85070543397362,158.81426758472676,164.9784250057514,1267000
2020-06-05,161.0143585205078,161.6540238805766,157.14721738951047,160.56851680756319,1773500
2020-06-08,164.44537353515625,164.73613863470482,158.6979822983237,158.89182076838034,861800
2020-06-09,164.11581420898438,164.96872105531367,162.41970205071325,164.76518108919439,794300
2020-06-10,165.9669952392578,166.626048834001,164.51318488611093,165.30792685559092,896300
2020-06-11,157.68031311035156,165.84103551335264,157.370159724629,164.80397676738608,936500
2020-06-12,157.92298889160156,160.87428440444384,155.7289451747789,159.66076169997143,824600
2020-06-15,160.5733184814453,160.85486404471314,154.52512546444765,154.81637387649693,1026000
2020-06-16,161.56353759765625,165.54389751560015,160.28206547869158,164.8351896755929,674700
2020-06-17,162.1751708984375,163.30132347975243,161.72858804256813,161.8159581186592,520900
2020-06-18,161.9810028076172,163.63139058330188,161.21404822774358,162.52465856304195,617700
2020-06-19,159.39862060546875,164.82549003844392,159.30153287347844,162.30135714177692,1599200
2020-06-22,162.38877868652344,162.7382738616785,158.50550554636106,159.2044958966712,615000
2020-06-23,161.9422149658203,164.42750770014902,161.69951036577237,164.42750770014902,627700
2020-06-24,158.91323852539062,162.44701629197436,158.4957789832378,161.3597046141057,683500
2020-06-25,161.35971069335938,161.67036483580696,157.06868091686832,158.660822282379,724400
2020-06-26,158.13656616210938,163.1751146766421,156.6900418012859,162.03925923096563,1715500
2020-06-29,159.54428100585938,159.72873885896283,156.3988390931886,158.50551309442554,568500
2020-06-30,165.2332305908203,166.1069757315583,158.1656763101569,159.29182881323715,1079700
2020-07-01,167.38848876953125,168.13602300501492,163.56346231425292,164.29157603603906,762900
2020-07-02,168.05831909179688,169.203877320283,166.73800590518925,168.44664039994274,955500
2020-07-06,168.49517822265625,171.32996514825626,167.04866881021934,170.44653198188828,972000
2020-07-07,167.88357543945312,170.66983360098922,164.88375091351045,167.68941477230484,836700
2020-07-08,167.78652954101562,169.72816615229138,166.15554708451788,169.72816615229138,793100
2020-07-09,168.1457061767578,168.91266083618115,165.6021672799829,167.45643356303339,766700
2020-07-10,169.08741760253906,169.20391105550718,165.72839465819408,168.53405888742927,470500
2020-07-13,167.80592346191406,171.30085992024428,167.029265977782,170.0970548926735,832900
2020-07-14,169.4951171875,169.72811884877936,164.7575352495472,166.06813070878613,837200
2020-07-15,170.28152465820312,170.96110932205997,168.20397407942707,170.47570016988323,821000
2020-07-16,170.30091857910156,170.93195926649958,168.76702412012355,170.2523747087618,621500
2020-07-17,173.19393920898438,173.33957080880546,170.0679038123974,170.98047517597982,510700
2020-07-20,176.30056762695312,177.22284183174307,172.80561664579224,172.80561664579224,686500
2020-07-21,175.4074249267578,176.73745593137608,174.8055223842435,176.52387474270773,632100
2020-07-22,176.05789184570312,176.51417759865018,174.8831952700603,176.0287684838989,489100
2020-07-23,175.35891723632812,178.552902979424,174.00948036903665,175.95111700188838,814300
2020-07-24,174.53369140625,176.14525314205534,174.11624669887806,175.41713950625882,520500
2020-07-27,177.8636016845703,178.0965885624199,175.81517477358892,175.85400098206065,699200
2020-07-28,177.10635375976562,179.3683619005271,176.09670936884046,177.99951952273116,754000
2020-07-29,182.1740264892578,182.89243727901908,177.46556718012897,177.46556718012897,786300
2020-07-30,181.70799255371094,181.98953805265148,178.6305014530375,180.31973000616216,459600
2020-07-31,183.2030792236328,183.24190542736937,179.45572098897517,182.4167041662669,542500
2020-08-03,181.50416564941406,184.4554462718191,181.25174345281727,183.33901133820916,753900
2020-08-04,182.2419891357422,183.10601671961393,180.4653900965095,181.78570340806172,1062900
2020-08-05,181.21290588378906,183.3292821820495,179.09651477202036,182.7662059195332,626100
2020-08-06,184.02828979492188,184.3972054395641,181.38766318945164,182.01870388757698,608500
2020-08-07,185.58160400390625,185.6301478748653,182.94097740963753,183.39726313233533,597100
2020-08-10,184.1156768798828,185.16416237714407,183.41668654837534,184.64962988499425,526400
2020-08-11,182.406982421875,185.20294283350208,181.73711567213047,185.20294283350208,464700
2020-08-12,184.8728790283203,186.78539182235673,182.40700763420932,182.96038104779214,589200
2020-08-13,185.1447296142578,185.80487882334512,184.25156391071437,184.3292311376968,469200
2020-08-14,183.63027954101562,186.36799431745592,182.97013019304424,185.1738919300889,317900
2020-08-17,183.55259704589844,185.620429658291,182.6303079409593,184.0574118245383,611700
2020-08-18,183.61080932617188,184.0088334397684,182.75648476331733,183.48459824843016,490300
2020-08-19,181.7760009765625,184.35836607170373,181.2614685273175,184.09625582937804,450400
2020-08-20,180.436279296875,181.7954189121253,180.31978584799947,180.7954773065817,568600
2020-08-21,180.2323455810547,180.6303844937842,178.9023297365997,179.83432148183144,689300
2020-08-24,179.7082061767578,181.19355723922598,179.1354268391554,180.89260588602858,588200
2020-08-25,180.54306030273438,180.88285259524693,178.84412846719158,180.88285259524693,930800
2020-08-26,180.97023010253906,181.60125602765646,178.97034691566287,179.75670731307432,774800
2020-08-27,181.1643829345703,182.9895258711478,180.10619466326102,181.92161993729715,855900
2020-08-28,181.88279724121094,181.96044966198198,179.31012010123987,180.94110239412674,955500
2020-08-31,181.22259521484375,181.73712757241066,179.4168731330123,181.56238744199496,902900
2020-09-01,182.21282958984375,182.59144801065355,179.95082191195195,180.94106040234175,639700
2020-09-02,187.16404724121094,187.96012533090948,182.52353710843943,182.80508270153229,900700
2020-09-03,181.81483459472656,187.14463194185313,180.19356994906568,186.96017411036,900100
2020-09-04,177.4364776611328,184.0865746085914,176.38799204374317,182.80510206301255,697800
2020-09-08,172.8930206298828,176.17439109397367,172.3784881363848,176.17439109397367,866200
2020-09-09,177.62091064453125,178.87325964868592,173.64054995896626,174.10653856359235,767800
2020-09-10,176.20350646972656,179.26157792933418,175.20356489081942,177.46557311513192,659300
2020-09-11,176.3394317626953,178.60144013240927,174.0191766663511,176.45592521595586,551500
2020-09-14,179.94651794433594,180.9187813772518,177.06861165525743,177.8658747913185,971300
2020-09-15,182.6299591064453,182.71745925459868,180.17013381571653,181.15212937464636,593400
2020-09-16,181.60906982421875,184.50642537186832,181.4049028227812,184.22446068437216,521700
2020-09-17,179.66455078125,180.89932947810644,176.96165966159174,179.72289904829879,738600
2020-09-18,176.5435791015625,179.91733407905005,175.07546679859786,178.1964238128631,1187000
2020-09-21,173.72401428222656,175.3671417744052,171.49753766115234,175.14352535010667,682000
2020-09-22,175.38656616210938,175.7462988153597,173.1211910211216,174.5407018863868,554500
2020-09-23,172.1683807373047,176.0671510889456,171.66279968557478,176.0671510889456,477200
2020-09-24,172.31419372558594,173.82120457349254,170.50578367520964,171.2835971614413,400400
2020-09-25,176.31024169921875,176.68942383244953,170.8850101376045,172.0517380880643,515600
2020-09-28,179.4020538330078,179.97568570121024,177.8853252425784,178.24505796745743,623700
2020-09-29,179.26593017578125,182.81468564633818,179.24648075385244,179.88817815744378,946900
2020-09-30,180.17013549804688,181.52158108476422,178.10894175485396,179.57705420686517,1001800
2020-10-01,180.49095153808594,183.4952414600249,179.8006380937547,180.57845167121582,808400
2020-10-02,177.04916381835938,179.6159384957448,175.71715292676586,177.57417950519573,601000
2020-10-05,176.74777221679688,178.47841486691857,175.51300827380578,178.00200041898785,352400
2020-10-06,174.80322265625,177.94364398507597,174.5212728099979,176.54358237547305,507900
2020-10-07,177.9533233642578,178.1380557366616,175.79489798190724,176.66994371925816,562400
2020-10-08,179.77149963378906,180.0923483412466,177.243623654235,179.30481734819733,401200
2020-10-09,181.9882354736328,182.81466520423214,179.75204177541906,180.78263848897367,561800
2020-10-12,187.40374755859375,188.31767741713466,183.55357843519087,184.33139202770826,923700
2020-10-13,188.27877807617188,189.68857169941006,185.50783663188642,188.20101006913168,599200
2020-10-14,186.44122314453125,189.61081130461318,185.86759130244647,188.12324949822408,570600
2020-10-15,186.69400024414062,187.1898491789664,183.95221065783718,184.49667572405224,338100
2020-10-16,187.13153076171875,189.55247187766216,185.9259188501635,187.21903090389992,367700
2020-10-19,183.2716522216797,188.8232828033631,182.3674543742288,186.83985714514466,430700
2020-10-20,185.08004760742188,187.11207440126452,183.1646876654941,184.31196610638065,436400
2020-10-21,183.9327850341797,186.09121099417538,183.4272187418934,183.9814011718586,510200
2020-10-22,183.64111328125,184.90504381588192,182.73690061686102,184.55504323870653,364900
2020-10-23,184.0008544921875,185.63424993675483,182.13411048315513,183.99113719867077,376900
2020-10-26,180.3451385498047,183.03829741366866,178.99369305362387,182.2896652974353,457400
2020-10-27,180.01455688476562,182.10493203001744,179.57704133570974,181.00626967537085,579200
2020-10-28,174.51158142089844,178.59508516466875,173.9476668091279,177.33113964418746,567300
2020-10-29,174.24903869628906,176.39773239091835,169.97108589241768,169.97108589241768,619900
2020-10-30,173.03370666503906,174.82266763830154,170.57388161791286,173.26705520590156,886200
2020-11-02,177.09776306152344,178.5853247984419,175.5032517628074,175.5032517628074,697400
2020-11-03,182.73692321777344,183.88420187080433,179.2367834930644,179.2367834930644,607100
2020-11-04,190.9427947998047,192.0803411157239,184.30223447513214,186.17871041666666,1202200
2020-11-05,189.0177459716797,199.16817903706442,186.90793600855866,194.75409454712852,879700
2020-11-06,191.87620544433594,192.82901950937946,189.7566633243094,191.01089153274708,459400
2020-11-09,190.86505126953125,200.7043534493037,190.53448522974728,198.95429096312304,815800
2020-11-10,189.6885986328125,191.30254463036147,187.42322309043476,188.36631979197801,578500
2020-11-11,194.28738403320312,194.81239970650998,188.7065871489299,191.2928111808293,518700
2020-11-12,193.6554412841797,195.38608400289226,192.11927797397598,193.88878987037512,345300
2020-11-13,198.050048828125,198.29311467470728,194.80269267832068,194.80269267832068,751300
2020-11-16,199.5570526123047,200.08206829372293,197.84587445689408,198.68202153142047,475400
2020-11-17,199.58624267578125,200.53905671641326,197.67088246511813,198.41952948625342,474500
2020-11-18,198.24449157714844,200.334866685692,198.02087516010212,199.8779017233182,393000
2020-11-19,200.01405334472656,201.09326644979237,196.1152819542779,198.2445266099705,650800
2020-11-20,198.70144653320312,200.61680642740595,197.78751665447967,198.36116327840992,573000
2020-11-23,192.62481689453125,198.63341232226296,192.33314974777497,198.2639474889558,827300
2020-11-24,189.08572387695312,193.8984232635695,189.0760065867362,192.3914273242826,983000
2020-11-25,190.19418334960938,192.27482667054915,188.91080322907533,190.21363277379493,762700
2020-11-27,192.7317657470703,193.24706415184895,189.60107647526692,192.49843203052862,350900
2020-11-30,192.80955505371094,195.5707795860297,190.89419494330193,192.28453933835098,1175400
2020-12-01,194.58876037597656,197.36943378029372,193.84984566912757,196.44578668784263,1127900
2020-12-02,190.5539093017578,195.50272645228603,189.89276247458906,194.1415487895561,972900
2020-12-03,188.47328186035156,192.54705338677064,188.13298370753375,190.07751067091914,623400
2020-12-04,190.2525177001953,190.7580988825008,188.7260716944852,189.25108746550575,569400
2020-12-07,189.05661010742188,190.64140415442358,188.64826127060877,189.8052570593601,517300
2020-12-08,189.52325439453125,190.45663357418027,188.33710696465798,188.8621225537639,456700
2020-12-09,188.08436584472656,191.06922182727197,186.1592883225538,189.42609418456138,581500
2020-12-10,186.86904907226562,188.26911094094396,186.15930084334772,187.8802114598952,484300
2020-12-11,188.60935974121094,188.82325885046458,186.0231358460969,186.87873228311153,369500
2020-12-14,189.6316680908203,192.51357035938437,188.91118509556006,189.01828371841987,495600
2020-12-15,190.96554565429688,193.4385302844284,189.32012789461237,190.8487161799374,538700
2020-12-16,190.71240234375,192.80567624002256,190.1087487531179,192.05598581243743,824200
2020-12-17,195.9310302734375,195.95049195071823,192.1825923792313,192.39678967925693,729100
2020-12-18,199.07577514648438,199.56258439468212,195.72652514188562,196.44700817746443,1558000
2020-12-21,197.42062377929688,197.97557858886117,193.03934060975516,196.36911403585816,585100
2020-12-22,196.60279846191406,197.3719654820399,195.5123503745104,196.21335696105302,582400
2020-12-23,194.6945343017578,197.74196561296148,194.62637386117532,197.38171658861873,357500
2020-12-24,195.9212646484375,196.45675784402843,194.6750340421026,195.01580649099884,145000
2020-12-28,202.4931640625,203.2428544398213,197.17721556646595,197.96584414561747,917700
2020-12-29,200.24412536621094,205.10248727824066,199.71837788603415,204.10939219763995,415800
2020-12-30,200.35122680664062,201.75323991506585,199.7281115202561,199.97151616112882,339900
