Date,Close,High,Low,Open,Volume
2020-01-02,76.85396575927734,77.14734182928433,76.20854885047072,77.1375606373872,3392700
2020-01-03,76.4432373046875,76.697496041609,75.75870316012497,76.33566658756159,1831900
2020-01-06,76.88331604003906,77.10823124724456,76.24767280683112,76.40413458651354,2675300
2020-01-07,77.17668914794922,77.75366017982566,76.42370140155208,76.83442199049597,3262400
2020-01-08,77.66564178466797,78.02747131674947,76.35524543650897,77.47006269000264,3037400
2020-01-09,78.04702758789062,78.55554518017327,77.64608819865272,78.0079102761101,2981900
2020-01-10,77.25491333007812,78.43818389210863,77.10822529360782,78.43818389210863,2224800
2020-01-13,77.64608001708984,77.80254178686128,77.14734367052024,77.42115736326792,2283400
2020-01-14,78.03723907470703,78.18391964002112,77.1180010741364,77.42115085693611,2050100
2020-01-15,78.49687194824219,78.70223971722325,77.86123609682497,78.09593252597693,1612300
2020-01-16,79.64102935791016,79.71925652357685,78.49686846226739,78.49686846226739,3109300
2020-01-17,80.33533477783203,80.42334312596267,79.76814499811114,80.13974823610222,3559600
2020-01-21,80.21797943115234,81.11765510214333,79.99306424383629,80.1788621244749,3612000
2020-01-22,80.6678237915039,81.19589628306767,80.25710322946452,80.32555665647108,1672500
2020-01-23,80.36466979980469,80.55047514670255,80.1397471450934,80.48202172324497,1754900
2020-01-24,79.77792358398438,80.76560760921235,79.53344601045724,80.47223899749785,1596500
2020-01-27,78.93692779541016,79.74859520890394,78.60443438349408,79.10317077093612,1934600
2020-01-28,79.85617065429688,80.48203274328091,79.14229274546514,79.2889808046349,2395000
2020-01-29,78.4870834350586,80.08107455171447,78.32083301238735,80.06151962832797,2602400
2020-01-30,79.15206909179688,79.25963983120957,77.82211036893472,77.83188410098012,2352700
2020-01-31,77.44071197509766,79.00536682009134,77.41137586251385,78.80978030142786,2863600
2020-02-03,77.70475769042969,78.97604416535489,77.57763202728279,78.58487852223452,2873600
2020-02-04,79.70947265625,80.08107589372932,77.4798383096467,78.3795140177737,4597800
2020-02-05,79.98329162597656,80.88296739341072,79.94417431510584,80.14953460152901,2758800
2020-02-06,80.94163513183594,81.24479240902335,80.18864745679004,80.31577311440815,2976200
2020-02-07,83.55265808105469,83.89492519249566,80.4429030412159,81.52838406668835,6740600
2020-02-10,82.66276550292969,83.75802784458753,82.51607744971932,83.52333143596954,3423100
2020-02-11,92.40274810791016,93.12640714832936,90.61317781393329,91.63019802586088,25874400
2020-02-12,93.55668640136719,94.143431150599,91.84534319727024,91.92357782006495,8915500
2020-02-13,93.03837585449219,94.02606724578175,92.70588996762281,93.01882093326688,5490500
2020-02-14,94.34878540039062,94.4856922402594,92.92102985170794,93.15573368650858,3045900
2020-02-18,97.6736831665039,97.81059001876713,94.15320739527365,94.71061599687792,7460100
2020-02-19,98.27020263671875,99.11120608028057,97.43898038506721,98.92540819916579,6091300
2020-02-20,97.30207824707031,98.2017539638731,96.06013540549077,97.88882295538241,6350400
2020-02-21,96.39262390136719,97.29229964209613,94.48570168342391,96.78378953759923,12101000
2020-02-24,94.24121856689453,95.16044917814078,93.76203714670004,94.00651472240042,4700900
2020-02-25,92.49076080322266,94.85730201124646,92.3636276853682,94.42701907856441,5117500
2020-02-26,91.58130645751953,93.5469083648246,91.37594617778078,92.58855293184651,4371300
2020-02-27,89.22453308105469,91.2585882819403,89.14630592783865,90.77941432721457,5856400
2020-02-28,88.16840362548828,88.5008895741654,85.54760350319998,87.46430695668484,6957600
2020-03-02,91.2292709350586,91.29772437124488,87.01447909087773,88.28575825731812,5160600
2020-03-03,87.39584350585938,91.84533075733476,86.80909137523557,90.58382561387482,5702000
2020-03-04,91.7377700805664,91.8844581292919,88.25641152585943,88.4324356921572,5222200
2020-03-05,87.8750228881836,91.10212996290676,87.21982475741117,89.58636596641418,4941300
2020-03-06,85.91920471191406,86.3299252719591,83.53310104921896,84.1980803915669,5978500
2020-03-09,77.98835754394531,83.01481660570786,77.82211455985097,81.43059900793214,7946600
2020-03-10,83.10282897949219,83.13216509772028,78.43819219875681,80.16909778285608,6713600
2020-03-11,84.54034423828125,85.88986525576985,81.01986857601261,81.02964976826122,8840300
2020-03-12,75.06439208984375,83.12237037608362,74.72212499811484,80.20819457894235,9075300
2020-03-13,83.5037612915039,83.63088694668082,74.9177099102343,78.37951332439073,7401700
2020-03-16,74.8394775390625,78.77068130561952,73.18680666787468,76.60949287674443,6787700
2020-03-17,76.6192626953125,78.62398159011508,73.78332162249278,75.88583004514513,7609100
2020-03-18,72.67829895019531,74.41897822823533,62.09730896512375,72.95211266213005,11114200
2020-03-19,77.6949691772461,80.17886219703607,71.98397669271232,73.11834874393115,8906200
2020-03-20,72.90321350097656,80.18864201695189,71.54391882463145,78.23282147995306,6836600
2020-03-23,74.0278091430664,74.96660962728323,69.2653906015001,73.3237199711994,8328800
2020-03-24,76.91265106201172,77.9492336528446,74.15494415400069,76.7659630163046,5929100
2020-03-25,77.4211654663086,83.58200404139035,76.03253447297236,76.05208939841661,6252700
2020-03-26,82.76055145263672,83.11259978068718,77.96879663580405,78.2328291514099,4821300
2020-03-27,79.91483306884766,82.04667787887959,79.23029136383487,80.71671923807818,4309600
2020-03-30,81.28390502929688,82.00755654629587,79.4454289308895,80.47223770758994,5625200
2020-03-31,82.04668426513672,82.87790661512142,80.16909808287059,81.20568072208464,6920600
2020-04-01,83.24950408935547,84.79460420845943,80.87318167810643,81.15677657041263,11018800
2020-04-02,82.54540252685547,86.5646065344006,82.16401068965014,83.17126445012875,22956100
2020-04-03,80.1690902709961,83.11259492399174,79.24985219470635,82.69209319344043,8378500
2020-04-06,84.18828582763672,84.57945140116065,81.15676568933607,82.62363099440374,5256300
2020-04-07,84.5990219116211,85.96809782006487,83.2886182335412,85.72362024573074,4410100
2020-04-08,84.93151092529297,85.70406098363401,84.10028863445079,84.68703334205328,3831600
2020-04-09,84.00249481201172,85.8116273436074,83.05392064364908,84.9608427113839,5770900
2020-04-13,84.26653289794922,85.35201398111631,82.60408829066722,82.7214327574763,3955700
2020-04-14,87.64031982421875,87.95325080768848,84.49144760631917,85.26399760382385,4787100
2020-04-15,86.58418273925781,87.4154050393525,85.17598945664592,85.9778756401635,5804000
2020-04-16,88.27595520019531,88.57911245182221,86.12455562928915,87.14158318707521,4796400
2020-04-17,88.98005676269531,91.2390346457046,87.87502080147505,90.70118099240155,3847500
2020-04-20,87.95325469970703,89.70371503062209,87.08291513026651,87.60120639511722,3508700
2020-04-21,85.2933349609375,87.90435359177519,84.19807277239816,87.27849161571365,3946400
2020-04-22,88.16840362548828,88.64757762364346,86.32992733230948,87.89458245139262,4261100
2020-04-23,88.34442138671875,89.8504042883388,87.31761994983978,88.6769148002302,4537100
